model,season_type,ENSO_phase,station,index,R_RAW_pct,R_QDM_pct,PE_ENSO_pct
FGOALS-g3,RAINY,LA_NINA,351004,R99p,0.0,-15.88,0.0
MIROC6,RAINY,LA_NINA,351004,R99p,-100.0,-100.0,-0.0
MRI-ESM2-0,RAINY,LA_NINA,351004,R99p,-100.0,-55.26,-44.74
ACCESS-ESM1-5,RAINY,LA_NINA,351004,Rx1day,-25.81,-9.83,-61.91
CanESM5,RAINY,LA_NINA,351004,Rx1day,-14.2,-31.23,119.93
CESM2,RAINY,LA_NINA,351004,Rx1day,39.4,-0.38,-100.96
EC-Earth3,RAINY,LA_NINA,351004,Rx1day,8.56,25.01,192.17
FGOALS-g3,RAINY,LA_NINA,351004,Rx1day,-7.99,5.91,-173.97
MIROC6,RAINY,LA_NINA,351004,Rx1day,-16.99,-13.45,-20.84
MRI-ESM2-0,RAINY,LA_NINA,351004,Rx1day,-24.1,-32.44,34.61
ACCESS-ESM1-5,RAINY,LA_NINA,351004,Rx5day,-11.95,2.16,-118.08
CanESM5,RAINY,LA_NINA,351004,Rx5day,4.47,-17.56,-492.84
CESM2,RAINY,LA_NINA,351004,Rx5day,44.5,25.74,-42.16
EC-Earth3,RAINY,LA_NINA,351004,Rx5day,5.2,17.79,242.12
FGOALS-g3,RAINY,LA_NINA,351004,Rx5day,17.52,16.81,-4.05
MIROC6,RAINY,LA_NINA,351004,Rx5day,-16.0,-11.17,-30.19
MRI-ESM2-0,RAINY,LA_NINA,351004,Rx5day,-32.54,-24.63,-24.31
ACCESS-ESM1-5,RAINY,LA_NINA,351004,SDII,-6.45,-11.2,73.64
CanESM5,RAINY,LA_NINA,351004,SDII,-3.91,-6.78,73.4
CESM2,RAINY,LA_NINA,351004,SDII,9.23,8.93,-3.25
EC-Earth3,RAINY,LA_NINA,351004,SDII,-6.29,20.58,-427.19
FGOALS-g3,RAINY,LA_NINA,351004,SDII,-4.99,-0.6,-87.98
MIROC6,RAINY,LA_NINA,351004,SDII,-3.06,-2.33,-23.86
MRI-ESM2-0,RAINY,LA_NINA,351004,SDII,-10.88,-16.66,53.12
ACCESS-ESM1-5,RAINY,LA_NINA,351004,wet_day_freq,-2.78,-11.31,306.83
CanESM5,RAINY,LA_NINA,351004,wet_day_freq,2.07,-6.51,-414.49
CESM2,RAINY,LA_NINA,351004,wet_day_freq,7.81,17.55,124.71
EC-Earth3,RAINY,LA_NINA,351004,wet_day_freq,18.71,16.31,-12.83
FGOALS-g3,RAINY,LA_NINA,351004,wet_day_freq,7.33,11.51,57.03
MIROC6,RAINY,LA_NINA,351004,wet_day_freq,8.94,19.07,113.31
MRI-ESM2-0,RAINY,LA_NINA,351004,wet_day_freq,1.02,-7.71,-855.88
ACCESS-ESM1-5,RAINY,LA_NINA,351005,CDD,21.74,-4.91,-122.59
CanESM5,RAINY,LA_NINA,351005,CDD,-25.41,-28.71,12.99
CESM2,RAINY,LA_NINA,351005,CDD,-22.22,-16.63,-25.16
EC-Earth3,RAINY,LA_NINA,351005,CDD,-25.0,-4.0,-84.0
FGOALS-g3,RAINY,LA_NINA,351005,CDD,-27.61,-18.47,-33.1
MIROC6,RAINY,LA_NINA,351005,CDD,23.81,2.05,-91.39
MRI-ESM2-0,RAINY,LA_NINA,351005,CDD,-7.13,9.85,-238.15
ACCESS-ESM1-5,RAINY,LA_NINA,351005,CWD,-24.44,-23.2,-5.07
CanESM5,RAINY,LA_NINA,351005,CWD,5.37,4.21,-21.6
CESM2,RAINY,LA_NINA,351005,CWD,41.05,43.41,5.75
EC-Earth3,RAINY,LA_NINA,351005,CWD,32.35,15.71,-51.44
FGOALS-g3,RAINY,LA_NINA,351005,CWD,-4.83,16.92,-450.31
MIROC6,RAINY,LA_NINA,351005,CWD,4.68,0.41,-91.24
MRI-ESM2-0,RAINY,LA_NINA,351005,CWD,-2.14,-7.86,267.29
ACCESS-ESM1-5,RAINY,LA_NINA,351005,PRCPTOT,-24.55,-34.11,38.94
CanESM5,RAINY,LA_NINA,351005,PRCPTOT,-0.46,-9.32,1926.09
CESM2,RAINY,LA_NINA,351005,PRCPTOT,15.87,24.26,52.87
EC-Earth3,RAINY,LA_NINA,351005,PRCPTOT,2.22,19.36,772.07
FGOALS-g3,RAINY,LA_NINA,351005,PRCPTOT,15.76,9.71,-38.39
MIROC6,RAINY,LA_NINA,351005,PRCPTOT,5.74,8.63,50.35
MRI-ESM2-0,RAINY,LA_NINA,351005,PRCPTOT,-13.41,-25.88,92.99
ACCESS-ESM1-5,RAINY,LA_NINA,351005,R20mm,-53.85,-36.09,-32.98
CanESM5,RAINY,LA_NINA,351005,R20mm,45.0,-0.53,-101.18
CESM2,RAINY,LA_NINA,351005,R20mm,16.25,32.71,101.29
EC-Earth3,RAINY,LA_NINA,351005,R20mm,-63.08,31.61,-150.11
FGOALS-g3,RAINY,LA_NINA,351005,R20mm,20.0,3.26,-83.7
MIROC6,RAINY,LA_NINA,351005,R20mm,16.67,4.81,-71.15
MRI-ESM2-0,RAINY,LA_NINA,351005,R20mm,-57.42,-24.08,-58.06
ACCESS-ESM1-5,RAINY,LA_NINA,351005,R50mm,-100.0,-55.79,-44.21
CanESM5,RAINY,LA_NINA,351005,R50mm,20.0,-12.73,-163.65
CESM2,RAINY,LA_NINA,351005,R50mm,500.0,20.0,-96.0
EC-Earth3,RAINY,LA_NINA,351005,R50mm,0.0,-13.33,0.0
FGOALS-g3,RAINY,LA_NINA,351005,R50mm,-20.0,56.0,-380.0
MIROC6,RAINY,LA_NINA,351005,R50mm,-60.0,10.0,-116.67
MRI-ESM2-0,RAINY,LA_NINA,351005,R50mm,-60.0,-62.11,3.52
ACCESS-ESM1-5,RAINY,LA_NINA,351005,R95p,-100.0,-52.24,-47.76
CanESM5,RAINY,LA_NINA,351005,R95p,15.32,-19.0,-224.02
CESM2,RAINY,LA_NINA,351005,R95p,76.7,15.29,-80.07
EC-Earth3,RAINY,LA_NINA,351005,R95p,0.0,8.46,0.0
FGOALS-g3,RAINY,LA_NINA,351005,R95p,32.26,18.35,-43.12
MIROC6,RAINY,LA_NINA,351005,R95p,-65.52,-23.21,-64.58
MRI-ESM2-0,RAINY,LA_NINA,351005,R95p,-75.02,-51.66,-31.14
ACCESS-ESM1-5,RAINY,LA_NINA,351005,R99p,-100.0,-100.0,-0.0
CanESM5,RAINY,LA_NINA,351005,R99p,-2.71,-67.78,2401.11
CESM2,RAINY,LA_NINA,351005,R99p,-100.0,54.08,-154.08
EC-Earth3,RAINY,LA_NINA,351005,R99p,0.0,11.76,0.0
FGOALS-g3,RAINY,LA_NINA,351005,R99p,0.0,-29.14,0.0
MIROC6,RAINY,LA_NINA,351005,R99p,-100.0,-100.0,-0.0
MRI-ESM2-0,RAINY,LA_NINA,351005,R99p,-100.0,-62.87,-37.13
ACCESS-ESM1-5,RAINY,LA_NINA,351005,Rx1day,-52.37,-43.22,-17.47
CanESM5,RAINY,LA_NINA,351005,Rx1day,-14.2,-38.36,170.14
CESM2,RAINY,LA_NINA,351005,Rx1day,39.4,24.19,-38.6
EC-Earth3,RAINY,LA_NINA,351005,Rx1day,-4.46,8.76,-296.41
FGOALS-g3,RAINY,LA_NINA,351005,Rx1day,-7.99,4.43,-155.44
MIROC6,RAINY,LA_NINA,351005,Rx1day,-16.99,-15.96,-6.06
MRI-ESM2-0,RAINY,LA_NINA,351005,Rx1day,-24.1,-33.29,38.13
ACCESS-ESM1-5,RAINY,LA_NINA,351005,Rx5day,-40.89,-44.65,9.2
CanESM5,RAINY,LA_NINA,351005,Rx5day,4.47,-22.3,-598.88
CESM2,RAINY,LA_NINA,351005,Rx5day,44.5,38.78,-12.85
EC-Earth3,RAINY,LA_NINA,351005,Rx5day,-20.2,-6.3,-68.81
FGOALS-g3,RAINY,LA_NINA,351005,Rx5day,17.52,19.48,11.19
MIROC6,RAINY,LA_NINA,351005,Rx5day,-16.0,-17.49,9.31
MRI-ESM2-0,RAINY,LA_NINA,351005,Rx5day,-32.54,-24.13,-25.85
ACCESS-ESM1-5,RAINY,LA_NINA,351005,SDII,-17.03,-21.2,24.49
CanESM5,RAINY,LA_NINA,351005,SDII,-3.91,-12.23,212.79
CESM2,RAINY,LA_NINA,351005,SDII,9.23,10.06,8.99
EC-Earth3,RAINY,LA_NINA,351005,SDII,-13.31,13.06,-198.12
FGOALS-g3,RAINY,LA_NINA,351005,SDII,-4.99,-2.47,-50.5
MIROC6,RAINY,LA_NINA,351005,SDII,-3.06,-10.76,251.63
MRI-ESM2-0,RAINY,LA_NINA,351005,SDII,-10.88,-13.02,19.67
ACCESS-ESM1-5,RAINY,LA_NINA,351005,wet_day_freq,-7.55,-17.85,136.42
CanESM5,RAINY,LA_NINA,351005,wet_day_freq,2.07,-1.8,-186.96
CESM2,RAINY,LA_NINA,351005,wet_day_freq,7.81,17.54,124.58
EC-Earth3,RAINY,LA_NINA,351005,wet_day_freq,17.57,5.6,-68.13
FGOALS-g3,RAINY,LA_NINA,351005,wet_day_freq,7.33,13.17,79.67
MIROC6,RAINY,LA_NINA,351005,wet_day_freq,8.94,25.32,183.22
MRI-ESM2-0,RAINY,LA_NINA,351005,wet_day_freq,1.02,-11.03,-1181.37
ACCESS-ESM1-5,RAINY,LA_NINA,351006,CDD,-6.76,-5.17,-23.52
CanESM5,RAINY,LA_NINA,351006,CDD,-25.41,-28.17,10.86
CESM2,RAINY,LA_NINA,351006,CDD,-43.87,-7.14,-83.72
EC-Earth3,RAINY,LA_NINA,351006,CDD,-25.15,-13.79,-45.17
FGOALS-g3,RAINY,LA_NINA,351006,CDD,-27.61,-31.0,12.28
MIROC6,RAINY,LA_NINA,351006,CDD,5.26,-15.23,-389.54
MRI-ESM2-0,RAINY,LA_NINA,351006,CDD,21.33,0.0,-100.0
ACCESS-ESM1-5,RAINY,LA_NINA,351006,CWD,-29.29,-20.8,-28.99
CanESM5,RAINY,LA_NINA,351006,CWD,5.37,5.0,-6.89
CESM2,RAINY,LA_NINA,351006,CWD,65.28,0.0,-100.0
EC-Earth3,RAINY,LA_NINA,351006,CWD,3.16,15.29,383.86
FGOALS-g3,RAINY,LA_NINA,351006,CWD,-4.83,4.0,-182.82
MIROC6,RAINY,LA_NINA,351006,CWD,-9.16,-18.1,97.6
MRI-ESM2-0,RAINY,LA_NINA,351006,CWD,-25.0,-13.44,-46.24
ACCESS-ESM1-5,RAINY,LA_NINA,351006,PRCPTOT,-5.95,-13.99,135.13
CanESM5,RAINY,LA_NINA,351006,PRCPTOT,-0.46,-10.24,2126.09
CESM2,RAINY,LA_NINA,351006,PRCPTOT,10.5,11.09,5.62
EC-Earth3,RAINY,LA_NINA,351006,PRCPTOT,8.38,35.63,325.18
FGOALS-g3,RAINY,LA_NINA,351006,PRCPTOT,15.76,6.36,-59.64
MIROC6,RAINY,LA_NINA,351006,PRCPTOT,6.08,8.68,42.76
MRI-ESM2-0,RAINY,LA_NINA,351006,PRCPTOT,-12.79,-22.7,77.48
ACCESS-ESM1-5,RAINY,LA_NINA,351006,R20mm,110.0,-25.31,-123.01
CanESM5,RAINY,LA_NINA,351006,R20mm,45.0,-10.0,-122.22
CESM2,RAINY,LA_NINA,351006,R20mm,11.11,21.41,92.71
EC-Earth3,RAINY,LA_NINA,351006,R20mm,-28.0,36.74,-231.21
FGOALS-g3,RAINY,LA_NINA,351006,R20mm,20.0,-2.92,-114.6
MIROC6,RAINY,LA_NINA,351006,R20mm,1.18,15.61,1222.88
MRI-ESM2-0,RAINY,LA_NINA,351006,R20mm,-58.46,-25.77,-55.92
ACCESS-ESM1-5,RAINY,LA_NINA,351006,R50mm,20.0,20.0,0.0
CanESM5,RAINY,LA_NINA,351006,R50mm,20.0,-56.36,-381.8
CESM2,RAINY,LA_NINA,351006,R50mm,0.0,-24.21,0.0
EC-Earth3,RAINY,LA_NINA,351006,R50mm,0.0,60.0,0.0
FGOALS-g3,RAINY,LA_NINA,351006,R50mm,-20.0,-4.0,-80.0
MIROC6,RAINY,LA_NINA,351006,R50mm,-55.0,-44.0,-20.0
MRI-ESM2-0,RAINY,LA_NINA,351006,R50mm,-40.0,-55.79,39.48
ACCESS-ESM1-5,RAINY,LA_NINA,351006,R95p,22.65,-18.98,-183.8
CanESM5,RAINY,LA_NINA,351006,R95p,30.94,-15.59,-150.39
CESM2,RAINY,LA_NINA,351006,R95p,21.03,13.0,-38.18
EC-Earth3,RAINY,LA_NINA,351006,R95p,-22.02,51.19,-332.47
FGOALS-g3,RAINY,LA_NINA,351006,R95p,15.79,-4.67,-129.58
MIROC6,RAINY,LA_NINA,351006,R95p,-19.54,-4.26,-78.2
MRI-ESM2-0,RAINY,LA_NINA,351006,R95p,-55.46,-33.99,-38.71
ACCESS-ESM1-5,RAINY,LA_NINA,351006,R99p,-1.03,-2.29,122.33
CanESM5,RAINY,LA_NINA,351006,R99p,2.52,-24.57,-1075.0
CESM2,RAINY,LA_NINA,351006,R99p,130.41,-2.43,-101.86
EC-Earth3,RAINY,LA_NINA,351006,R99p,0.0,83.26,0.0
FGOALS-g3,RAINY,LA_NINA,351006,R99p,32.26,-3.11,-109.64
MIROC6,RAINY,LA_NINA,351006,R99p,-50.54,-17.56,-65.26
MRI-ESM2-0,RAINY,LA_NINA,351006,R99p,-62.44,-50.87,-18.53
ACCESS-ESM1-5,RAINY,LA_NINA,351006,Rx1day,-25.81,19.14,-174.16
CanESM5,RAINY,LA_NINA,351006,Rx1day,-14.2,-40.52,185.35
CESM2,RAINY,LA_NINA,351006,Rx1day,41.38,8.98,-78.3
EC-Earth3,RAINY,LA_NINA,351006,Rx1day,8.56,35.87,319.04
FGOALS-g3,RAINY,LA_NINA,351006,Rx1day,-7.99,-11.12,39.17
MIROC6,RAINY,LA_NINA,351006,Rx1day,-17.35,-27.39,57.87
MRI-ESM2-0,RAINY,LA_NINA,351006,Rx1day,-8.42,-29.3,247.98
ACCESS-ESM1-5,RAINY,LA_NINA,351006,Rx5day,-11.95,19.14,-260.17
CanESM5,RAINY,LA_NINA,351006,Rx5day,4.47,-26.12,-684.34
CESM2,RAINY,LA_NINA,351006,Rx5day,31.9,8.22,-74.23
EC-Earth3,RAINY,LA_NINA,351006,Rx5day,5.2,26.98,418.85
FGOALS-g3,RAINY,LA_NINA,351006,Rx5day,17.52,0.37,-97.89
MIROC6,RAINY,LA_NINA,351006,Rx5day,-20.14,-21.32,5.86
MRI-ESM2-0,RAINY,LA_NINA,351006,Rx5day,-15.17,-24.17,59.33
ACCESS-ESM1-5,RAINY,LA_NINA,351006,SDII,-6.45,-12.33,91.16
CanESM5,RAINY,LA_NINA,351006,SDII,-3.91,-13.61,248.08
CESM2,RAINY,LA_NINA,351006,SDII,1.03,3.2,210.68
EC-Earth3,RAINY,LA_NINA,351006,SDII,-6.29,23.54,-474.24
FGOALS-g3,RAINY,LA_NINA,351006,SDII,-4.99,-2.0,-59.92
MIROC6,RAINY,LA_NINA,351006,SDII,-0.03,-4.04,13366.67
MRI-ESM2-0,RAINY,LA_NINA,351006,SDII,-13.06,-18.54,41.96
ACCESS-ESM1-5,RAINY,LA_NINA,351006,wet_day_freq,-2.78,-4.19,50.72
CanESM5,RAINY,LA_NINA,351006,wet_day_freq,2.07,-0.12,-105.8
CESM2,RAINY,LA_NINA,351006,wet_day_freq,10.7,8.35,-21.96
EC-Earth3,RAINY,LA_NINA,351006,wet_day_freq,18.71,11.37,-39.23
FGOALS-g3,RAINY,LA_NINA,351006,wet_day_freq,7.33,8.9,21.42
MIROC6,RAINY,LA_NINA,351006,wet_day_freq,6.16,15.64,153.9
MRI-ESM2-0,RAINY,LA_NINA,351006,wet_day_freq,3.17,-4.13,-230.28
ACCESS-ESM1-5,RAINY,LA_NINA,351007,CDD,-6.76,-16.36,142.01
CanESM5,RAINY,LA_NINA,351007,CDD,-25.41,-16.63,-34.55
CESM2,RAINY,LA_NINA,351007,CDD,-43.87,-13.04,-70.28
EC-Earth3,RAINY,LA_NINA,351007,CDD,-28.57,-11.9,-58.35
FGOALS-g3,RAINY,LA_NINA,351007,CDD,3.5,-23.33,-766.57
MIROC6,RAINY,LA_NINA,351007,CDD,5.26,-15.06,-386.31
MRI-ESM2-0,RAINY,LA_NINA,351007,CDD,13.33,2.86,-78.54
ACCESS-ESM1-5,RAINY,LA_NINA,351007,CWD,-29.29,-23.94,-18.27
CanESM5,RAINY,LA_NINA,351007,CWD,5.37,27.2,406.52
CESM2,RAINY,LA_NINA,351007,CWD,65.28,3.78,-94.21
EC-Earth3,RAINY,LA_NINA,351007,CWD,-6.09,6.88,-212.97
FGOALS-g3,RAINY,LA_NINA,351007,CWD,-3.23,-15.84,390.4
MIROC6,RAINY,LA_NINA,351007,CWD,-9.16,16.84,-283.84
MRI-ESM2-0,RAINY,LA_NINA,351007,CWD,-6.46,20.0,-409.6
ACCESS-ESM1-5,RAINY,LA_NINA,351007,PRCPTOT,-5.95,-11.17,87.73
CanESM5,RAINY,LA_NINA,351007,PRCPTOT,-0.46,-6.97,1415.22
CESM2,RAINY,LA_NINA,351007,PRCPTOT,10.5,11.33,7.9
EC-Earth3,RAINY,LA_NINA,351007,PRCPTOT,12.8,24.15,88.67
FGOALS-g3,RAINY,LA_NINA,351007,PRCPTOT,2.53,-7.13,-381.82
MIROC6,RAINY,LA_NINA,351007,PRCPTOT,6.08,8.48,39.47
MRI-ESM2-0,RAINY,LA_NINA,351007,PRCPTOT,-11.71,-20.09,71.56
ACCESS-ESM1-5,RAINY,LA_NINA,351007,R20mm,110.0,-21.82,-119.84
CanESM5,RAINY,LA_NINA,351007,R20mm,45.0,-0.77,-101.71
CESM2,RAINY,LA_NINA,351007,R20mm,11.11,35.74,221.69
EC-Earth3,RAINY,LA_NINA,351007,R20mm,80.0,32.92,-58.85
FGOALS-g3,RAINY,LA_NINA,351007,R20mm,40.0,-23.2,-158.0
MIROC6,RAINY,LA_NINA,351007,R20mm,1.18,-10.97,-1029.66
MRI-ESM2-0,RAINY,LA_NINA,351007,R20mm,-44.29,-39.24,-11.4
ACCESS-ESM1-5,RAINY,LA_NINA,351007,R50mm,20.0,100.0,400.0
CanESM5,RAINY,LA_NINA,351007,R50mm,20.0,-60.0,-400.0
CESM2,RAINY,LA_NINA,351007,R50mm,0.0,92.0,0.0
EC-Earth3,RAINY,LA_NINA,351007,R50mm,0.0,200.0,0.0
FGOALS-g3,RAINY,LA_NINA,351007,R50mm,0.0,-100.0,0.0
MIROC6,RAINY,LA_NINA,351007,R50mm,-55.0,-100.0,81.82
MRI-ESM2-0,RAINY,LA_NINA,351007,R50mm,-100.0,-65.71,-34.29
ACCESS-ESM1-5,RAINY,LA_NINA,351007,R95p,22.65,-17.35,-176.6
CanESM5,RAINY,LA_NINA,351007,R95p,22.37,-13.92,-162.23
CESM2,RAINY,LA_NINA,351007,R95p,18.37,23.42,27.49
EC-Earth3,RAINY,LA_NINA,351007,R95p,79.16,51.39,-35.08
FGOALS-g3,RAINY,LA_NINA,351007,R95p,29.56,-24.51,-182.92
MIROC6,RAINY,LA_NINA,351007,R95p,-19.17,-10.52,-45.12
MRI-ESM2-0,RAINY,LA_NINA,351007,R95p,-49.39,-41.37,-16.24
ACCESS-ESM1-5,RAINY,LA_NINA,351007,R99p,-1.03,3.65,-454.37
CanESM5,RAINY,LA_NINA,351007,R99p,2.52,-64.31,-2651.98
CESM2,RAINY,LA_NINA,351007,R99p,130.41,-8.85,-106.79
EC-Earth3,RAINY,LA_NINA,351007,R99p,0.0,222.23,0.0
FGOALS-g3,RAINY,LA_NINA,351007,R99p,0.0,-47.26,0.0
MIROC6,RAINY,LA_NINA,351007,R99p,-51.34,-44.07,-14.16
MRI-ESM2-0,RAINY,LA_NINA,351007,R99p,-64.61,-67.36,4.26
ACCESS-ESM1-5,RAINY,LA_NINA,351007,Rx1day,-25.81,5.66,-121.93
CanESM5,RAINY,LA_NINA,351007,Rx1day,-14.2,-39.97,181.48
CESM2,RAINY,LA_NINA,351007,Rx1day,41.38,17.5,-57.71
EC-Earth3,RAINY,LA_NINA,351007,Rx1day,43.22,15.73,-63.6
FGOALS-g3,RAINY,LA_NINA,351007,Rx1day,24.85,-2.27,-109.13
MIROC6,RAINY,LA_NINA,351007,Rx1day,-17.35,-25.57,47.38
MRI-ESM2-0,RAINY,LA_NINA,351007,Rx1day,-13.76,-24.1,75.15
ACCESS-ESM1-5,RAINY,LA_NINA,351007,Rx5day,-11.95,11.62,-197.24
CanESM5,RAINY,LA_NINA,351007,Rx5day,4.47,-22.72,-608.28
CESM2,RAINY,LA_NINA,351007,Rx5day,31.9,8.08,-74.67
EC-Earth3,RAINY,LA_NINA,351007,Rx5day,43.82,29.96,-31.63
FGOALS-g3,RAINY,LA_NINA,351007,Rx5day,20.07,-10.89,-154.26
MIROC6,RAINY,LA_NINA,351007,Rx5day,-20.14,-19.53,-3.03
MRI-ESM2-0,RAINY,LA_NINA,351007,Rx5day,-11.21,-24.47,118.29
ACCESS-ESM1-5,RAINY,LA_NINA,351007,SDII,-6.45,-10.39,61.09
CanESM5,RAINY,LA_NINA,351007,SDII,-3.91,-11.19,186.19
CESM2,RAINY,LA_NINA,351007,SDII,1.03,2.17,110.68
EC-Earth3,RAINY,LA_NINA,351007,SDII,-1.2,25.11,-2192.5
FGOALS-g3,RAINY,LA_NINA,351007,SDII,-3.99,-9.52,138.6
MIROC6,RAINY,LA_NINA,351007,SDII,-0.03,-2.97,9800.0
MRI-ESM2-0,RAINY,LA_NINA,351007,SDII,-12.1,-16.71,38.1
ACCESS-ESM1-5,RAINY,LA_NINA,351007,wet_day_freq,-2.78,-1.4,-49.64
CanESM5,RAINY,LA_NINA,351007,wet_day_freq,2.07,2.51,21.26
CESM2,RAINY,LA_NINA,351007,wet_day_freq,10.7,10.18,-4.86
EC-Earth3,RAINY,LA_NINA,351007,wet_day_freq,25.0,-0.77,-103.08
FGOALS-g3,RAINY,LA_NINA,351007,wet_day_freq,3.54,-0.58,-116.38
MIROC6,RAINY,LA_NINA,351007,wet_day_freq,6.16,11.79,91.4
MRI-ESM2-0,RAINY,LA_NINA,351007,wet_day_freq,0.7,-4.95,-807.14
ACCESS-ESM1-5,RAINY,LA_NINA,351008,CDD,-6.76,-18.82,178.4
CanESM5,RAINY,LA_NINA,351008,CDD,-25.41,-28.65,12.75
CESM2,RAINY,LA_NINA,351008,CDD,-22.22,-22.86,2.88
EC-Earth3,RAINY,LA_NINA,351008,CDD,-21.7,2.86,-113.18
FGOALS-g3,RAINY,LA_NINA,351008,CDD,-27.61,-25.41,-7.97
MIROC6,RAINY,LA_NINA,351008,CDD,23.81,3.23,-86.43
MRI-ESM2-0,RAINY,LA_NINA,351008,CDD,-7.13,5.17,-172.51
ACCESS-ESM1-5,RAINY,LA_NINA,351008,CWD,-29.29,-23.94,-18.27
CanESM5,RAINY,LA_NINA,351008,CWD,5.37,17.5,225.88
CESM2,RAINY,LA_NINA,351008,CWD,41.05,25.29,-38.39
EC-Earth3,RAINY,LA_NINA,351008,CWD,-20.0,4.79,-123.95
FGOALS-g3,RAINY,LA_NINA,351008,CWD,-4.83,-0.28,-94.2
MIROC6,RAINY,LA_NINA,351008,CWD,4.68,-17.83,-480.98
MRI-ESM2-0,RAINY,LA_NINA,351008,CWD,-2.14,8.49,-496.73
ACCESS-ESM1-5,RAINY,LA_NINA,351008,PRCPTOT,-5.95,-11.11,86.72
CanESM5,RAINY,LA_NINA,351008,PRCPTOT,-0.46,-6.62,1339.13
CESM2,RAINY,LA_NINA,351008,PRCPTOT,15.87,19.36,21.99
EC-Earth3,RAINY,LA_NINA,351008,PRCPTOT,0.79,8.78,1011.39
FGOALS-g3,RAINY,LA_NINA,351008,PRCPTOT,15.76,6.87,-56.41
MIROC6,RAINY,LA_NINA,351008,PRCPTOT,5.74,9.09,58.36
MRI-ESM2-0,RAINY,LA_NINA,351008,PRCPTOT,-13.41,-19.55,45.79
ACCESS-ESM1-5,RAINY,LA_NINA,351008,R20mm,110.0,-19.31,-117.55
CanESM5,RAINY,LA_NINA,351008,R20mm,45.0,4.35,-90.33
CESM2,RAINY,LA_NINA,351008,R20mm,16.25,9.47,-41.72
EC-Earth3,RAINY,LA_NINA,351008,R20mm,6.67,26.1,291.3
FGOALS-g3,RAINY,LA_NINA,351008,R20mm,20.0,9.79,-51.05
MIROC6,RAINY,LA_NINA,351008,R20mm,16.67,-5.88,-135.27
MRI-ESM2-0,RAINY,LA_NINA,351008,R20mm,-57.42,-43.33,-24.54
ACCESS-ESM1-5,RAINY,LA_NINA,351008,R50mm,20.0,20.0,0.0
CanESM5,RAINY,LA_NINA,351008,R50mm,20.0,-76.0,-480.0
CESM2,RAINY,LA_NINA,351008,R50mm,500.0,260.0,-48.0
EC-Earth3,RAINY,LA_NINA,351008,R50mm,0.0,20.0,0.0
FGOALS-g3,RAINY,LA_NINA,351008,R50mm,-20.0,-52.0,160.0
MIROC6,RAINY,LA_NINA,351008,R50mm,-60.0,-100.0,66.67
MRI-ESM2-0,RAINY,LA_NINA,351008,R50mm,-60.0,-52.0,-13.33
ACCESS-ESM1-5,RAINY,LA_NINA,351008,R95p,22.65,-13.73,-160.62
CanESM5,RAINY,LA_NINA,351008,R95p,6.73,-13.34,-298.22
CESM2,RAINY,LA_NINA,351008,R95p,22.08,21.02,-4.8
EC-Earth3,RAINY,LA_NINA,351008,R95p,-14.8,12.37,-183.58
FGOALS-g3,RAINY,LA_NINA,351008,R95p,8.83,-3.08,-134.88
MIROC6,RAINY,LA_NINA,351008,R95p,-5.96,-7.02,17.79
MRI-ESM2-0,RAINY,LA_NINA,351008,R95p,-58.23,-42.59,-26.86
ACCESS-ESM1-5,RAINY,LA_NINA,351008,R99p,-27.52,32.75,-219.0
CanESM5,RAINY,LA_NINA,351008,R99p,15.32,-65.61,-528.26
CESM2,RAINY,LA_NINA,351008,R99p,120.43,35.36,-70.64
EC-Earth3,RAINY,LA_NINA,351008,R99p,0.0,-11.11,0.0
FGOALS-g3,RAINY,LA_NINA,351008,R99p,32.26,-17.68,-154.8
MIROC6,RAINY,LA_NINA,351008,R99p,-65.52,-60.48,-7.69
MRI-ESM2-0,RAINY,LA_NINA,351008,R99p,-75.02,-77.2,2.91
ACCESS-ESM1-5,RAINY,LA_NINA,351008,Rx1day,-25.81,5.0,-119.37
CanESM5,RAINY,LA_NINA,351008,Rx1day,-14.2,-39.75,179.93
CESM2,RAINY,LA_NINA,351008,Rx1day,39.4,21.07,-46.52
EC-Earth3,RAINY,LA_NINA,351008,Rx1day,1.39,-1.59,-214.39
FGOALS-g3,RAINY,LA_NINA,351008,Rx1day,-7.99,-4.29,-46.31
MIROC6,RAINY,LA_NINA,351008,Rx1day,-16.99,-10.31,-39.32
MRI-ESM2-0,RAINY,LA_NINA,351008,Rx1day,-24.1,-39.18,62.57
ACCESS-ESM1-5,RAINY,LA_NINA,351008,Rx5day,-11.95,11.22,-193.89
CanESM5,RAINY,LA_NINA,351008,Rx5day,4.47,-22.11,-594.63
CESM2,RAINY,LA_NINA,351008,Rx5day,44.5,29.35,-34.04
EC-Earth3,RAINY,LA_NINA,351008,Rx5day,-10.31,1.19,-111.54
FGOALS-g3,RAINY,LA_NINA,351008,Rx5day,17.52,-0.25,-101.43
MIROC6,RAINY,LA_NINA,351008,Rx5day,-16.0,-16.61,3.81
MRI-ESM2-0,RAINY,LA_NINA,351008,Rx5day,-32.54,-29.23,-10.17
ACCESS-ESM1-5,RAINY,LA_NINA,351008,SDII,-6.45,-10.03,55.5
CanESM5,RAINY,LA_NINA,351008,SDII,-3.91,-11.73,200.0
CESM2,RAINY,LA_NINA,351008,SDII,9.23,8.44,-8.56
EC-Earth3,RAINY,LA_NINA,351008,SDII,-9.94,10.48,-205.43
